Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
494,193.593,198.803,-0.1012213,-0.3434294,1.180515,1.240676,29.69,29.69,Sess03_impro04_F023,neutral;angry,2.2,3.3,angry,3,3,neutral,2,3,neutral,3,3,surprise,2,4,angry,2,4,angry,2,3,neutral,2,3,disgust,2,4,neutral,2,3,angry,2,3
495,198.803,203.976,-0.3434294,-0.5531021,1.240676,1.158754,29.69,29.73,Sess03_impro04_M026,angry,2.1,3.4,angry,2,3,angry,3,3,angry,3,4,angry,2,4,angry,2,4,angry,1,2,angry,2,3,surprise,2,4,surprise,2,4,angry,2,3
496,203.976,207.102,-0.5531021,-0.05784074,1.158754,1.152354,29.73,29.73,Sess03_impro04_F024,angry,2.3,3.2,angry,3,2,angry,3,3,angry,4,4,angry,2,4,angry,2,4,angry,1,2,angry,2,3,surprise,2,4,neutral,2,3,neutral,2,3
497,207.102,211.076,-0.05784074,0,1.152354,1.158754,29.73,29.73,Sess03_impro04_M027,angry,2,3.4,angry,2,4,angry,2,3,angry,3,4,angry,2,4,surprise,2,4,angry,1,1,angry,2,3,surprise,2,4,angry,2,4,angry,2,3
498,211.076,212.797,0,0.02892037,1.158754,1.153634,29.73,29.73,Sess03_impro04_F025,angry,2.1,3.4,angry,3,3,angry,2,3,angry,3,4,angry,2,4,angry,2,4,angry,1,2,angry,2,3,surprise,2,4,angry,2,4,neutral,2,3
499,212.797,218.031,0.02892037,-0.01446019,1.153634,1.151074,29.73,29.77,Sess03_impro04_M028,angry,2.1,3.2,angry,2,3,neutral,3,3,neutral,3,3,angry,2,4,angry,2,4,angry,1,2,angry,2,3,surprise,2,4,angry,2,3,neutral,2,3
500,218.031,222.017,-0.01446019,0.0542257,1.151074,1.145954,29.77,29.77,Sess03_impro04_F026,neutral,2.2,3.2,surprise,3,3,neutral,3,3,neutral,3,3,angry,2,4,angry,2,4,neutral,1,2,angry,2,3,surprise,2,4,neutral,2,3,neutral,2,3
501,222.017,224.01,0.0542257,0.007230093,1.145954,1.143394,29.77,29.77,Sess03_impro04_M029,neutral,2.1,3.1,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,angry,2,4,neutral,1,2,angry,2,3,neutral,2,4,neutral,2,3,neutral,2,3
502,224.01,225.495,0.007230093,-0.3506595,1.143394,1.142114,29.77,29.77,Sess03_impro04_F027,neutral,2.3,3.1,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,angry,2,4,neutral,2,2,angry,2,3,neutral,2,4,neutral,2,3,neutral,2,3
503,225.495,227.894,-0.3506595,-0.4012702,1.142114,1.144674,29.77,29.77,Sess03_impro04_M030,neutral,2.1,3.1,angry,2,3,neutral,2,3,neutral,3,3,neutral,2,3,angry,2,4,neutral,2,2,angry,2,3,neutral,2,4,neutral,2,3,angry,2,3
504,227.894,229.533,-0.4012702,0.07591598,1.144674,1.192035,29.77,29.77,Sess03_impro04_F028,neutral,2.5,3.1,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,angry,2,4,neutral,2,2,neutral,2,3,neutral,2,4,neutral,3,3,neutral,4,3
505,229.533,234.927,0.07591598,0.2892037,1.192035,1.197155,29.77,29.81,Sess03_impro04_M031,neutral,3.3,3.1,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,surprise,3,4,neutral,1,2,neutral,4,3,neutral,3,4,neutral,4,3,neutral,4,3
506,234.927,236.478,0.2892037,0.0469956,1.197155,1.193315,29.81,29.77,Sess03_impro04_F029,neutral,3.2,3.2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,4,neutral,2,3,neutral,4,3,neutral,3,4,neutral,3,3,neutral,4,3
507,236.478,239.165,0.0469956,-0.1807523,1.193315,1.190755,29.77,29.77,Sess03_impro04_M032,neutral,4.1,3.8,neutral,5,4,happy,4,4,neutral,3,4,neutral,4,3,happy,5,5,neutral,4,3,neutral,4,3,neutral,4,4,neutral,4,4,neutral,4,4
508,239.165,240.003,-0.1807523,0.0469956,1.190755,1.174115,29.77,29.77,Sess03_impro04_F030,neutral,3.9,3.4,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,happy,5,5,neutral,3,3,neutral,4,4,neutral,4,4,neutral,4,3,neutral,4,3
509,240.003,241.342,0.0469956,-0.4410357,1.174115,1.176675,29.77,29.75,Sess03_impro04_M033,neutral,3.9,3.3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,4,4,neutral,4,4,neutral,4,3,neutral,4,3
510,241.342,244.378,-0.4410357,-0.01084514,1.176675,1.249636,29.75,29.79,Sess03_impro04_F031,neutral,3.8,3.3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,5,4,neutral,4,3,neutral,4,4,neutral,4,4,neutral,3,3,neutral,4,3
511,244.378,245.976,-0.01084514,-0.4085003,1.249636,1.221475,29.79,29.79,Sess03_impro04_M034,happy,3.9,3.3,happy,3,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,4,happy,4,3,neutral,4,4,happy,4,4,neutral,4,3,happy,4,3
512,245.976,254.331,-0.4085003,-0.02530533,1.221475,1.184355,29.79,29.85,Sess03_impro04_F032,neutral,3.8,3.2,surprise,3,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3
513,254.331,268.622,-0.02530533,0.03615047,1.184355,1.152354,29.85,29.97,Sess03_impro04_M035,neutral,3.9,3.1,neutral,4,3,happy,4,3,happy,4,3,neutral,5,3,happy,4,4,neutral,4,3,neutral,3,3,happy,3,3,neutral,4,3,neutral,4,3
514,268.622,271.142,0.03615047,-0.003615046,1.152354,1.131874,29.97,30.01,Sess03_impro04_F033,neutral,3.7,3,surprise,3,2,happy,4,3,surprise,4,3,neutral,5,3,happy,4,4,neutral,4,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,3,3
515,271.142,273.784,-0.003615046,-0.151832,1.131874,1.128034,30.01,30.01,Sess03_impro04_M036,neutral,3.5,3.1,surprise,3,3,surprise,4,3,surprise,4,3,surprise,4,3,happy,4,4,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
516,273.784,276.228,-0.151832,0.4554959,1.128034,1.129314,30.01,30.03,Sess03_impro04_F034,neutral,3.4,3.1,neutral,2,3,neutral,4,3,surprise,4,3,surprise,4,3,happy,4,4,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
517,276.228,280.981,0.4554959,0.1192965,1.129314,1.107554,30.03,30.05,Sess03_impro04_M037,neutral,3,3.1,angry,2,3,neutral,3,2,neutral,4,3,neutral,4,3,happy,4,4,neutral,2,3,neutral,3,3,disgust,2,4,neutral,2,3,neutral,4,3
518,280.981,283.162,0.1192965,-0.1048364,1.107554,1.107554,30.05,30.07,Sess03_impro04_F035,neutral,3,3.2,disgust,2,3,neutral,3,3,neutral,4,3,neutral,4,3,happy,4,4,neutral,2,3,neutral,3,3,disgust,2,4,neutral,3,3,neutral,3,3
519,283.162,284.786,-0.1048364,-0.4735711,1.107554,1.113954,30.07,30.07,Sess03_impro04_M038,neutral,2.7,3.2,neutral,2,3,angry,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,2,3,neutral,3,3,disgust,2,4,neutral,2,3,angry,2,3
520,284.786,285.286,-0.4735711,-0.07230093,1.113954,1.116514,30.07,30.07,Sess03_impro04_F036,neutral,2.8,3.2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,2,3,neutral,3,3,disgust,2,4,neutral,3,3,angry,2,3
521,285.286,292.047,-0.07230093,-0.4193454,1.116514,1.129314,30.07,30.09,Sess03_impro04_M039,neutral,3,3.1,neutral,3,2,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,2,3,neutral,2,4,neutral,3,3,neutral,2,3
522,292.047,293.21,-0.4193454,0.0542257,1.129314,1.135714,30.09,30.13,Sess03_impro04_F037,neutral,3.2,3.2,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,3,3,neutral,2,4,neutral,3,3,neutral,2,3
523,293.21,293.84,0.0542257,0.003615046,1.135714,1.133154,30.13,30.13,Sess03_impro04_M040,neutral,4,3.3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,4,happy,4,4,neutral,4,3,neutral,4,3,neutral,4,4,neutral,4,3,neutral,4,3
524,293.84,294.855,0.003615046,-0.02530533,1.133154,1.122914,30.13,30.13,Sess03_impro04_F038,neutral,4.1,3.4,neutral,4,4,happy,4,3,happy,4,3,neutral,4,4,happy,5,4,neutral,4,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,4,3
525,294.855,300.695,-0.02530533,-0.07230093,1.122914,1.144674,30.13,30.17,Sess03_impro04_M041,happy,4.3,3.8,happy,4,4,happy,4,4,happy,4,3,neutral,5,4,happy,5,5,neutral,4,4,neutral,4,3,happy,4,4,happy,4,3,neutral,5,4
526,300.695,316.522,-0.07230093,0.01084514,1.144674,1.323976,30.17,30.11,Sess03_impro04_F039,neutral,4,3.5,neutral,4,3,neutral,4,3,happy,4,3,happy,5,4,happy,5,5,neutral,4,4,neutral,3,3,surprise,4,4,neutral,3,3,neutral,4,3
527,316.522,320.773,0.01084514,0.1048364,1.323976,1.303496,30.11,30.07,Sess03_impro04_M042,happy,4.6,4,neutral,5,4,happy,5,4,happy,4,4,happy,5,4,happy,5,5,happy,5,4,happy,4,4,happy,4,5,happy,4,3,happy,5,3
528,320.773,328.13,0.1048364,-0.3506595,1.303496,1.340616,30.07,30.09,Sess03_impro04_F040,happy,4.6,3.8,neutral,4,3,happy,5,4,happy,4,4,happy,5,4,happy,5,5,happy,5,4,happy,5,3,happy,4,5,neutral,4,3,happy,5,3
529,328.13,333.8,-0.3506595,0.01084514,1.340616,1.299656,30.09,30.09,Sess03_impro04_M043,happy,4.6,3.9,happy,5,4,happy,5,4,surprise,4,4,happy,5,4,happy,5,5,happy,5,4,happy,4,3,happy,4,5,neutral,4,3,happy,5,3
