Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
495,198.803,203.976,0.7555447,-0.05061065,0.93492,0.931079,29.55,29.57,Sess03_impro04_M026,happy,4.3,3.4,neutral,4,3,happy,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3
496,203.976,207.102,-0.05061065,-0.02892037,0.931079,0.9362,29.57,29.57,Sess03_impro04_F024,happy,4.3,3.4,neutral,4,3,happy,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,happy,4,3,happy,4,4,neutral,4,3,neutral,4,3
497,207.102,211.076,-0.02892037,0.8242306,0.9362,0.93492,29.57,29.57,Sess03_impro04_M027,neutral,4.3,3.4,neutral,4,3,neutral,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,neutral,5,3,happy,4,4,neutral,3,3,neutral,4,3
498,211.076,212.797,0.8242306,0.9724475,0.93492,0.93876,29.57,29.57,Sess03_impro04_F025,neutral,4.2,3.4,neutral,4,3,neutral,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3
499,212.797,218.031,0.9724475,-0.01807523,0.93876,0.93876,29.57,29.61,Sess03_impro04_M028,neutral,4,3.4,neutral,3,3,neutral,4,3,neutral,3,3,happy,5,4,happy,5,4,happy,5,4,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3
500,218.031,222.017,-0.01807523,0.02530533,0.93876,0.931079,29.61,29.59,Sess03_impro04_F026,neutral,3.9,3.3,neutral,3,2,neutral,4,3,neutral,3,3,happy,5,4,happy,4,4,neutral,4,4,neutral,4,3,neutral,4,4,neutral,4,3,neutral,4,3
501,222.017,224.01,0.02530533,0.003615046,0.931079,0.931079,29.59,29.55,Sess03_impro04_M029,neutral,3.7,3.3,neutral,3,3,neutral,4,3,neutral,3,3,happy,5,3,happy,4,4,neutral,4,4,neutral,3,3,neutral,4,4,neutral,3,3,neutral,4,3
502,224.01,225.495,0.003615046,-0.09760625,0.931079,0.932359,29.55,29.55,Sess03_impro04_F027,neutral,3.2,3.5,neutral,3,4,neutral,3,3,neutral,3,3,happy,2,3,happy,5,5,neutral,4,4,neutral,3,3,neutral,2,4,neutral,3,3,neutral,4,3
503,225.495,227.894,-0.09760625,-0.06868588,0.932359,0.932359,29.55,29.57,Sess03_impro04_M030,neutral,3.3,3.4,neutral,3,3,neutral,4,3,neutral,3,3,happy,2,3,happy,5,5,neutral,4,4,neutral,3,3,neutral,2,4,neutral,3,3,neutral,4,3
504,227.894,229.533,-0.06868588,0.01446019,0.932359,0.929799,29.57,29.57,Sess03_impro04_F028,neutral,3,2.9,neutral,4,2,neutral,3,3,neutral,3,3,happy,2,3,neutral,4,3,neutral,3,3,neutral,3,3,disgust,2,4,neutral,2,2,neutral,4,3
505,229.533,234.927,0.01446019,0.01084514,0.929799,0.927238,29.57,29.57,Sess03_impro04_M031,neutral;happy,3.8,3.3,neutral,4,3,neutral,4,3,neutral,3,3,happy,2,3,happy,4,4,happy,4,4,happy,5,3,happy,4,4,neutral,4,3,neutral,4,3
506,234.927,236.478,0.01084514,0.07230093,0.927238,0.929799,29.57,29.57,Sess03_impro04_F029,happy,4.1,3.3,happy,4,3,happy,4,3,happy,4,3,happy,4,3,happy,5,4,happy,4,4,neutral,4,3,happy,4,4,neutral,4,3,happy,4,3
507,236.478,239.165,0.07230093,-0.09399121,0.929799,0.927238,29.57,29.57,Sess03_impro04_M032,happy,4.1,3.3,happy,4,3,happy,4,3,happy,4,3,happy,4,3,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
508,239.165,240.003,-0.09399121,-0.003615046,0.927238,0.925958,29.57,29.57,Sess03_impro04_F030,happy,4.1,3.3,happy,4,3,happy,4,3,neutral,4,3,happy,4,3,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
509,240.003,241.342,-0.003615046,0.003615046,0.925958,0.929799,29.57,29.57,Sess03_impro04_M033,happy,4.2,3.3,happy,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,4,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
510,241.342,244.378,0.003615046,-0.09037616,0.929799,0.929799,29.57,29.57,Sess03_impro04_F031,happy,4.3,3.6,happy,4,4,happy,5,4,happy,4,3,happy,5,3,happy,5,5,happy,4,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
511,244.378,245.976,-0.09037616,-0.007230093,0.929799,0.925958,29.57,29.55,Sess03_impro04_M034,happy,4.3,3.5,happy,4,3,happy,4,4,happy,4,3,happy,5,3,happy,5,5,happy,5,4,happy,4,3,happy,4,4,happy,4,3,happy,4,3
512,245.976,254.331,-0.007230093,1.203811,0.925958,0.929799,29.55,29.53,Sess03_impro04_F032,happy,4.4,3.4,happy,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,5,happy,5,4,happy,4,3,happy,4,4,neutral,4,3,happy,5,3
513,254.331,268.622,1.203811,0.05061065,0.929799,0.928518,29.53,29.55,Sess03_impro04_M035,happy,4.3,3.7,happy,4,3,happy,4,4,happy,4,3,happy,5,3,happy,5,5,happy,5,5,happy,4,3,happy,4,4,happy,4,3,happy,4,4
514,268.622,271.142,0.05061065,0.07591598,0.928518,0.925958,29.55,29.53,Sess03_impro04_F033,happy,4.4,3.6,happy,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,5,happy,5,5,happy,5,4,happy,4,4,happy,4,3,neutral,4,3
515,271.142,273.784,0.07591598,-0.03615047,0.925958,0.918276,29.53,29.53,Sess03_impro04_M036,happy,4.3,3.5,neutral,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,5,neutral,4,4,happy,5,4,happy,4,4,neutral,4,3,neutral,4,3
516,273.784,276.228,-0.03615047,-0.01807523,0.918276,0.920837,29.53,29.51,Sess03_impro04_F034,neutral;happy,4.2,3.4,neutral,4,3,happy,3,3,neutral,4,3,happy,5,3,happy,5,4,neutral,4,4,happy,5,4,happy,4,4,neutral,4,3,neutral,4,3
517,276.228,280.981,-0.01807523,-0.03253542,0.920837,0.925958,29.51,29.51,Sess03_impro04_M037,neutral;happy,4,3.4,neutral,3,3,happy,3,3,neutral,4,3,happy,4,3,happy,5,4,neutral,4,4,happy,5,4,happy,4,4,neutral,4,3,neutral,4,3
518,280.981,283.162,-0.03253542,0.1265266,0.925958,0.929799,29.51,29.49,Sess03_impro04_F035,neutral;happy,3.9,3.3,neutral,3,3,happy,3,3,neutral,3,3,happy,4,3,happy,5,4,neutral,4,3,happy,5,4,happy,4,4,neutral,4,3,neutral,4,3
519,283.162,284.786,0.1265266,-0.03253542,0.929799,0.933639,29.49,29.51,Sess03_impro04_M038,neutral;happy,3.8,3.3,neutral,3,3,happy,3,3,neutral,3,3,happy,4,3,happy,5,4,neutral,4,3,happy,5,4,happy,4,4,neutral,3,3,neutral,4,3
520,284.786,285.286,-0.03253542,-0.0542257,0.933639,0.932359,29.51,29.47,Sess03_impro04_F036,neutral,3.7,3.3,neutral,3,3,neutral,3,3,neutral,3,3,happy,4,3,happy,5,4,neutral,4,3,neutral,4,4,happy,4,4,neutral,3,3,neutral,4,3
521,285.286,292.047,-0.0542257,-0.03253542,0.932359,0.918276,29.47,29.49,Sess03_impro04_M039,neutral,3.8,3.2,neutral,4,3,neutral,3,3,neutral,3,3,happy,5,3,happy,5,4,neutral,4,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,3,3
522,292.047,293.21,-0.03253542,0.02530533,0.918276,0.918276,29.49,29.47,Sess03_impro04_F037,neutral;happy,4,3.3,happy,3,3,happy,3,3,neutral,4,3,happy,5,3,happy,5,4,neutral,4,4,neutral,4,3,happy,4,4,neutral,4,3,neutral,4,3
523,293.21,293.84,0.02530533,-0.1048364,0.918276,0.911875,29.47,29.47,Sess03_impro04_M040,neutral;happy,4.2,3.3,happy,4,3,happy,3,3,neutral,4,3,happy,5,3,happy,5,4,neutral,4,4,neutral,5,3,happy,4,4,neutral,4,3,neutral,4,3
524,293.84,294.855,-0.1048364,0.007230093,0.911875,0.916996,29.47,29.49,Sess03_impro04_F038,happy,4.3,3.7,happy,4,4,happy,4,4,happy,4,3,happy,5,4,happy,5,4,neutral,4,4,happy,5,4,happy,4,4,neutral,4,3,happy,4,3
525,294.855,300.695,0.007230093,-0.0542257,0.916996,0.915716,29.49,29.47,Sess03_impro04_M041,happy,4.3,3.9,happy,4,4,happy,4,5,happy,4,3,happy,5,4,happy,5,5,neutral,4,4,happy,5,4,happy,4,4,happy,4,3,happy,4,3
526,300.695,316.522,-0.0542257,0.003615046,0.915716,0.915716,29.47,29.45,Sess03_impro04_F039,happy,4.3,3.6,happy,4,3,happy,4,4,neutral,4,3,happy,5,3,happy,5,5,neutral,4,4,happy,5,4,happy,4,4,neutral,4,3,neutral,4,3
527,316.522,320.773,0.003615046,-0.09399121,0.915716,0.911875,29.45,29.41,Sess03_impro04_M042,happy,4.9,4.3,happy,5,5,happy,5,5,happy,4,4,happy,5,4,happy,5,5,happy,5,4,happy,5,5,happy,5,4,happy,5,3,happy,5,4
528,320.773,328.13,-0.09399121,0.02169028,0.911875,0.905474,29.41,29.37,Sess03_impro04_F040,happy,4.8,4.1,happy,5,5,happy,4,4,happy,4,4,happy,5,4,happy,5,5,happy,5,4,happy,5,4,happy,5,4,happy,5,3,happy,5,4
529,328.13,333.8,0.02169028,0.03253542,0.905474,0.929799,29.37,29.31,Sess03_impro04_M043,happy,4.7,4.1,happy,5,4,happy,5,5,happy,4,4,happy,5,4,happy,5,5,happy,5,5,happy,5,4,happy,5,4,happy,4,3,happy,4,3
