Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
499,57.93,63.38,0.01446019,-0.02892037,0.048658,0.047378,29.39,29.45,Sess02_impro04_M004,neutral,2.4,2.9,sad,2,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
500,63.38,73.081,-0.02892037,-0.09037616,0.047378,0.043536,29.45,29.53,Sess02_impro04_F005,neutral,2.4,2.9,neutral,2,3,disgust,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
501,73.081,74.373,-0.09037616,-0.07591598,0.043536,0.046097,29.53,29.55,Sess02_impro04_M005,neutral,2.5,2.8,surprise,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
502,74.373,74.956,-0.07591598,0.03253542,0.046097,0.047378,29.55,29.55,Sess02_impro04_F006,neutral,2.7,2.8,surprise,3,2,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
503,74.956,81.257,0.03253542,0.01084514,0.047378,0.046097,29.55,29.57,Sess02_impro04_M006,neutral,2.6,2.7,angry,3,1,surprise,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
504,81.257,94.256,0.01084514,0.6796287,0.046097,0.047378,29.57,29.65,Sess02_impro04_F007,neutral,2.7,2.9,sad,4,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
505,94.256,96.559,0.6796287,0.01084514,0.047378,0.070427,29.65,29.67,Sess02_impro04_M007,neutral,2.7,2.8,surprise,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
506,96.559,97.646,0.01084514,-0.0469956,0.070427,0.044817,29.67,29.69,Sess02_impro04_F008,neutral,3,2.9,neutral,3,3,happy,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
507,97.646,108.61,-0.0469956,-0.06868588,0.044817,0.043536,29.69,29.67,Sess02_impro04_M008,neutral,2.8,2.9,sad,3,3,disgust,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
508,108.61,115.347,-0.06868588,0.007230093,0.043536,0.042256,29.67,29.75,Sess02_impro04_F009,neutral,2.5,2.8,sad,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3
509,115.347,117.526,0.007230093,0.007230093,0.042256,0.040975,29.75,29.73,Sess02_impro04_M009,neutral,2.5,2.8,angry,2,2,surprise,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
510,117.526,120.07,0.007230093,-0.007230093,0.040975,0.039695,29.73,29.73,Sess02_impro04_F010,neutral,2.7,2.6,angry,2,1,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
511,120.07,128.363,-0.007230093,-0.007230093,0.039695,0.040975,29.73,29.79,Sess02_impro04_M010,neutral,2.8,2.6,angry,2,1,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
512,128.363,139.268,-0.007230093,-0.01084514,0.040975,0.038414,29.79,29.81,Sess02_impro04_F011,neutral,2.5,2.6,angry,2,1,disgust,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,3,neutral,3,3,neutral,2,3
513,139.268,144.965,-0.01084514,0.02169028,0.038414,0.072988,29.81,29.79,Sess02_impro04_M011,neutral,2.5,2.4,angry,1,1,disgust,3,2,neutral,3,3,neutral,2,3,neutral,3,3,angry,2,2,neutral,3,2,neutral,2,3,neutral,3,2,neutral,3,3
514,144.965,148.758,0.02169028,0,0.072988,0.071707,29.79,29.83,Sess02_impro04_F012,neutral,2.7,2.6,angry,3,1,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,3,neutral,3,3,neutral,3,3
515,148.758,162.007,0,0,0.071707,0.096036,29.83,29.83,Sess02_impro04_M012,neutral,2.6,2.7,surprise,2,2,surprise,2,3,neutral,3,3,surprise,2,3,neutral,2,3,angry,2,2,neutral,3,2,neutral,2,3,neutral,4,3,neutral,4,3
516,162.007,165.376,0,0.007230093,0.096036,0.097317,29.83,29.85,Sess02_impro04_F013,neutral,2.8,2.8,surprise,3,2,surprise,3,3,neutral,3,3,surprise,2,3,neutral,3,3,surprise,2,2,neutral,4,3,disgust,2,3,neutral,4,3,neutral,2,3
517,165.376,181.84,0.007230093,-0.1373718,0.097317,0.099878,29.85,29.85,Sess02_impro04_M013,surprise,2.4,3.1,fear,2,3,surprise,3,4,neutral,3,3,surprise,2,4,neutral,2,3,surprise,2,2,neutral,3,3,surprise,2,3,neutral,3,3,surprise,2,3
518,181.84,188.989,-0.1373718,0.01446019,0.099878,0.093475,29.85,29.81,Sess02_impro04_F014,neutral,2.7,3.1,fear,3,4,angry,3,3,neutral,3,3,surprise,2,4,neutral,2,3,neutral,2,2,neutral,4,3,disgust,2,3,neutral,4,3,surprise,2,3
519,188.989,195.115,0.01446019,-0.155447,0.093475,0.092195,29.81,29.85,Sess02_impro04_M014,neutral,2.5,3,fear,2,3,surprise,3,3,neutral,3,3,surprise,2,4,neutral,2,3,neutral,2,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,2,3
520,195.115,200.204,-0.155447,0,0.092195,0.092195,29.85,29.81,Sess02_impro04_F015,neutral,2.5,2.9,angry,2,3,surprise,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,4,3,disgust,2,3,neutral,3,3,neutral,3,3
521,200.204,203.046,0,-0.1120664,0.092195,0.098597,29.81,29.83,Sess02_impro04_M015,neutral,2.5,2.7,angry,1,1,surprise,3,3,neutral,3,3,surprise,2,3,neutral,2,3,neutral,2,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
522,203.046,204.451,-0.1120664,-0.01807523,0.098597,0.088353,29.83,29.81,Sess02_impro04_F016,neutral,2.6,3.1,surprise,2,4,surprise,3,4,neutral,3,3,surprise,2,3,neutral,3,3,surprise,2,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,2,3
523,204.451,216.424,-0.01807523,-0.02169028,0.088353,0.092195,29.81,29.81,Sess02_impro04_M016,neutral,2.1,3.1,surprise,1,4,surprise,2,4,neutral,3,3,surprise,2,3,neutral,2,3,surprise,2,2,neutral,4,3,neutral,2,3,neutral,2,3,neutral,1,3
524,216.424,219.09,-0.02169028,0.01807523,0.092195,0.088353,29.81,29.81,Sess02_impro04_F017,neutral,2.6,3.1,fear,3,4,neutral,3,3,neutral,3,3,surprise,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,4,neutral,3,3,neutral,2,3
525,219.09,232.819,0.01807523,0.01084514,0.088353,0.087073,29.81,29.79,Sess02_impro04_M017,neutral,2.2,3.2,fear,2,4,fear,2,3,neutral,3,3,angry,1,4,neutral,3,3,neutral,2,2,neutral,3,3,surprise,2,4,neutral,3,3,neutral,1,3
526,232.819,246.725,0.01084514,0.01807523,0.087073,0.090914,29.79,29.77,Sess02_impro04_F018,neutral,2.1,3.3,fear,1,4,neutral,3,3,neutral,3,4,angry,1,4,angry,2,3,surprise,2,2,neutral,2,3,neutral,2,3,neutral,3,4,fear,2,3
527,246.725,249.079,0.01807523,-0.01807523,0.090914,0.092195,29.77,29.81,Sess02_impro04_M018,surprise,2.3,3.2,surprise,2,3,surprise,3,4,neutral,3,4,surprise,1,4,angry,2,3,surprise,2,2,neutral,3,3,neutral,2,3,surprise,3,3,neutral,2,3
528,249.079,251.479,-0.01807523,0,0.092195,0.087073,29.81,29.77,Sess02_impro04_F019,surprise,2.6,3.3,surprise,4,3,surprise,3,4,neutral,3,4,surprise,1,4,angry,3,3,neutral,2,2,neutral,2,3,surprise,2,4,surprise,4,3,surprise,2,3
529,251.479,268.369,0,0,0.087073,0.084512,29.77,29.79,Sess02_impro04_M019,surprise,2.2,3.6,surprise,2,4,surprise,1,5,surprise,3,4,surprise,1,4,angry,2,3,surprise,2,2,surprise,3,3,surprise,2,4,surprise,4,4,surprise,2,3
530,268.369,272.061,0,0.01084514,0.084512,0.084512,29.79,29.79,Sess02_impro04_F020,surprise,2.4,3.5,surprise,3,3,surprise,3,4,surprise,3,4,surprise,1,4,angry,2,4,neutral,2,2,neutral,3,3,surprise,2,4,surprise,3,4,neutral,2,3
531,272.061,283.964,0.01084514,0.5024915,0.084512,0.094756,29.79,29.79,Sess02_impro04_M020,fear;surprise,2.1,3.4,fear,1,3,surprise,3,4,surprise,3,3,surprise,1,4,angry,2,4,fear,2,2,neutral,3,3,fear,2,4,surprise,2,4,fear,2,3
532,283.964,285.947,0.5024915,0,0.094756,0.088353,29.79,29.79,Sess02_impro04_F021,surprise,2.1,3.6,fear,1,4,angry,2,4,surprise,3,4,surprise,1,4,surprise,2,4,fear,2,1,surprise,3,4,surprise,2,4,neutral,3,4,neutral,2,3
533,285.947,286.844,0,-0.02169028,0.088353,0.085792,29.79,29.77,Sess02_impro04_M021,surprise,2,3.6,surprise,1,5,surprise,1,5,surprise,3,4,surprise,1,4,surprise,2,4,fear,2,1,neutral,3,3,surprise,2,4,neutral,3,3,neutral,2,3
534,286.844,309.042,-0.02169028,-0.04338056,0.085792,0.092195,29.77,29.67,Sess02_impro04_F022,surprise,1.7,3.9,fear,1,5,surprise,1,5,surprise,2,5,surprise,1,4,surprise,2,4,fear,1,1,surprise,3,4,surprise,2,4,surprise,2,4,surprise,2,3
535,309.042,314.3,-0.04338056,0.02530533,0.092195,0.096036,29.67,29.65,Sess02_impro04_F023,angry,1.5,4.4,fear,1,5,angry,1,5,angry,2,5,surprise,1,5,angry,1,5,fear,1,1,angry,3,5,angry,2,4,angry,2,5,angry,1,4
