Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
496,27.286,32.076,-0.03615047,0.4265755,0.126745,0.117783,30.63,30.63,Sess02_impro04_F003,neutral;surprise,2.4,3,surprise,2,2,neutral,2,3,surprise,3,4,surprise,3,3,surprise,2,4,neutral,2,2,neutral,3,3,surprise,2,3,neutral,2,3,neutral,3,3
497,32.076,35.52,0.4265755,0.01446019,0.117783,0.158751,30.63,30.65,Sess02_impro04_M003,surprise,2.6,3,surprise,2,2,surprise,3,3,surprise,3,4,surprise,2,3,surprise,3,4,neutral,2,2,neutral,3,3,surprise,2,3,neutral,3,3,neutral,3,3
498,35.52,57.93,0.01446019,0.007230093,0.158751,0.174114,30.65,30.73,Sess02_impro04_F004,surprise,2.3,3.3,surprise,1,3,surprise,3,4,surprise,2,4,surprise,2,4,surprise,3,4,surprise,2,2,surprise,3,3,surprise,2,3,surprise,2,3,surprise,3,3
499,57.93,63.38,0.007230093,0,0.174114,0.259891,30.73,30.77,Sess02_impro04_M004,surprise,2.1,3.3,surprise,1,4,surprise,2,3,surprise,2,4,surprise,2,4,surprise,2,3,surprise,2,2,surprise,3,3,surprise,2,4,surprise,3,3,surprise,2,3
500,63.38,73.081,0,-0.01084514,0.259891,0.181796,30.77,30.77,Sess02_impro04_F005,surprise,2.3,3.1,surprise,2,3,angry,3,2,surprise,2,4,surprise,2,4,angry,2,4,angry,1,1,surprise,3,3,surprise,2,4,surprise,3,3,neutral,3,3
501,73.081,74.373,-0.01084514,-0.003615046,0.181796,0.171554,30.77,30.79,Sess02_impro04_M005,surprise,2.6,3.1,angry,4,3,surprise,3,2,surprise,2,3,surprise,2,4,angry,3,4,angry,1,1,surprise,3,4,surprise,2,4,neutral,4,3,neutral,2,3
502,74.373,74.956,-0.003615046,-0.0542257,0.171554,0.171554,30.79,30.79,Sess02_impro04_F006,neutral,2.4,3.2,neutral,3,4,disgust,3,3,neutral,2,3,surprise,2,4,angry,3,4,angry,1,1,surprise,3,3,surprise,2,4,neutral,3,3,neutral,2,3
503,74.956,81.257,-0.0542257,0,0.171554,0.15235,30.79,30.79,Sess02_impro04_M006,surprise,2.2,3.1,angry,2,3,surprise,3,3,surprise,2,3,surprise,2,4,angry,3,4,angry,1,1,neutral,2,3,disgust,2,4,surprise,3,3,surprise,2,3
504,81.257,94.256,0,0.003615046,0.15235,0.143388,30.79,30.85,Sess02_impro04_F007,neutral,2.1,3.2,surprise,2,3,neutral,2,3,neutral,2,3,surprise,2,4,angry,3,4,angry,1,1,neutral,2,3,disgust,2,4,neutral,3,4,neutral,2,3
505,94.256,96.559,0.003615046,-0.003615046,0.143388,0.139547,30.85,30.83,Sess02_impro04_M007,surprise,2.3,3.3,surprise,2,4,surprise,3,3,surprise,2,3,surprise,2,4,surprise,3,5,neutral,1,1,neutral,3,3,surprise,2,4,neutral,3,3,neutral,2,3
506,96.559,97.646,-0.003615046,-0.05784074,0.139547,0.140828,30.83,30.83,Sess02_impro04_F008,neutral;surprise,2.3,3.1,surprise,2,2,neutral,3,3,surprise,2,3,surprise,2,4,surprise,2,5,neutral,1,1,neutral,3,3,surprise,2,4,neutral,3,3,neutral,3,3
507,97.646,108.61,-0.05784074,-0.007230093,0.140828,0.135707,30.83,30.83,Sess02_impro04_M008,neutral,2.2,3,fear,2,3,sad,3,2,neutral,2,3,angry,2,4,surprise,2,4,neutral,1,1,neutral,2,3,fear,2,4,neutral,3,3,neutral,3,3
508,108.61,115.347,-0.007230093,0.03615047,0.135707,0.133146,30.83,30.81,Sess02_impro04_F009,neutral,2.1,3.2,surprise,2,4,sad,3,3,surprise,2,3,angry,2,4,surprise,2,4,neutral,1,1,neutral,3,3,fear,2,4,neutral,2,3,neutral,2,3
509,115.347,117.526,0.03615047,-0.01446019,0.133146,0.15491,30.81,30.81,Sess02_impro04_M009,neutral,2.3,3.2,angry,2,3,angry,3,3,surprise,2,4,surprise,2,4,angry,2,4,neutral,1,1,neutral,3,3,fear,2,4,neutral,3,3,neutral,3,3
510,117.526,120.07,-0.01446019,0,0.15491,0.15107,30.81,30.81,Sess02_impro04_F010,neutral,2.2,3,angry,1,3,neutral,3,2,surprise,2,3,surprise,2,4,angry,2,4,fear,1,1,neutral,3,3,fear,2,4,neutral,3,3,neutral,3,3
511,120.07,128.363,0,-0.02530533,0.15107,0.158751,30.81,30.77,Sess02_impro04_M010,surprise,2.2,3.5,surprise,2,4,sad,3,4,surprise,2,4,surprise,2,4,surprise,3,4,fear,1,1,angry,2,3,sad,2,4,neutral,3,4,neutral,2,3
512,128.363,139.268,-0.02530533,-0.007230093,0.158751,0.145949,30.77,30.79,Sess02_impro04_F011,surprise,2,3.2,surprise,1,3,surprise,3,2,surprise,2,4,surprise,2,4,surprise,3,4,fear,1,1,angry,2,4,surprise,2,4,surprise,2,3,surprise,2,3
513,139.268,144.965,-0.007230093,0.003615046,0.145949,0.142108,30.79,30.79,Sess02_impro04_M011,surprise,2.1,3.3,surprise,1,3,neutral,3,3,surprise,2,4,angry,2,4,surprise,3,4,neutral,1,1,surprise,2,4,surprise,2,4,neutral,3,3,neutral,2,3
514,144.965,148.758,0.003615046,0.01446019,0.142108,0.15363,30.79,30.79,Sess02_impro04_F012,neutral;surprise,2.2,3.1,surprise,2,2,neutral,3,3,surprise,2,3,angry,2,4,surprise,3,4,neutral,1,1,angry,2,4,surprise,2,4,neutral,3,3,neutral,2,3
515,148.758,162.007,0.01446019,-0.003615046,0.15363,0.144668,30.79,30.83,Sess02_impro04_M012,angry,2.3,3.2,surprise,3,4,disgust,4,3,angry,3,3,angry,2,4,angry,2,4,angry,1,1,neutral,2,3,surprise,2,4,neutral,2,3,neutral,2,3
516,162.007,165.376,-0.003615046,-0.003615046,0.144668,0.145949,30.83,30.81,Sess02_impro04_F013,neutral;angry;disgust,2.3,3.1,angry,3,3,disgust,3,3,neutral,3,3,disgust,2,4,angry,2,4,angry,1,1,disgust,2,3,surprise,2,4,neutral,3,3,neutral,2,3
517,165.376,181.84,-0.003615046,0.3325843,0.145949,0.136987,30.81,30.83,Sess02_impro04_M013,disgust,2.1,3,angry,2,3,disgust,2,3,neutral,3,3,disgust,2,4,disgust,2,4,disgust,1,1,disgust,2,3,disgust,2,4,angry,3,2,neutral,2,3
518,181.84,188.989,0.3325843,-0.06145579,0.136987,0.148509,30.83,30.83,Sess02_impro04_F014,disgust,2.3,2.9,angry,2,2,disgust,4,3,angry,3,3,disgust,2,3,disgust,2,4,disgust,1,1,neutral,2,3,disgust,2,4,angry,3,3,angry,2,3
519,188.989,195.115,-0.06145579,-0.01084514,0.148509,0.15235,30.83,30.87,Sess02_impro04_M014,disgust,2.2,3.1,angry,2,3,angry,3,3,angry,3,3,disgust,2,3,disgust,2,4,disgust,1,1,disgust,2,3,disgust,2,4,neutral,3,4,neutral,2,3
520,195.115,200.204,-0.01084514,0.007230093,0.15235,0.15491,30.87,30.89,Sess02_impro04_F015,disgust,2.2,3.1,surprise,2,4,angry,3,3,neutral,3,3,disgust,2,3,disgust,2,4,disgust,1,1,angry,2,3,disgust,2,4,neutral,3,3,angry,2,3
521,200.204,203.046,0.007230093,-0.003615046,0.15491,0.145949,30.89,30.89,Sess02_impro04_M015,neutral,2.2,3,angry,2,3,neutral,3,3,neutral,3,3,disgust,2,3,disgust,2,4,angry,1,1,angry,2,3,disgust,2,4,neutral,3,3,neutral,2,3
522,203.046,204.451,-0.003615046,0.02169028,0.145949,0.147229,30.89,30.87,Sess02_impro04_F016,neutral,2.2,2.9,angry,2,2,neutral,2,3,neutral,3,3,disgust,2,3,disgust,2,4,angry,1,1,angry,2,3,disgust,2,4,neutral,3,3,neutral,3,3
523,204.451,216.424,0.02169028,0.007230093,0.147229,0.15491,30.87,30.87,Sess02_impro04_M016,angry,2.1,3.5,angry,1,4,angry,3,4,neutral,3,3,angry,2,4,angry,2,4,angry,1,1,angry,2,4,disgust,2,4,neutral,3,4,angry,2,3
524,216.424,219.09,0.007230093,-0.06868588,0.15491,0.163872,30.87,30.87,Sess02_impro04_F017,angry,2.1,3.1,angry,1,2,angry,3,3,neutral,3,3,angry,2,4,angry,2,4,angry,1,1,angry,2,4,disgust,2,4,neutral,3,3,neutral,2,3
525,219.09,232.819,-0.06868588,-0.09760625,0.163872,0.15235,30.87,30.91,Sess02_impro04_M017,angry,1.8,3.5,disgust,1,4,angry,2,4,angry,3,3,angry,2,4,angry,2,4,angry,1,1,angry,2,4,disgust,2,4,angry,2,4,angry,1,3
526,232.819,246.725,-0.09760625,-0.07230093,0.15235,0.139547,30.91,30.97,Sess02_impro04_F018,angry,2,3.5,disgust,2,4,disgust,3,4,angry,2,4,angry,2,4,angry,2,4,angry,1,1,angry,2,4,disgust,2,4,angry,2,3,angry,2,3
527,246.725,249.079,-0.07230093,-0.003615046,0.139547,0.140828,30.97,30.95,Sess02_impro04_M018,angry;disgust,2,3.1,angry,2,3,disgust,3,3,angry,2,3,disgust,2,3,angry,2,4,disgust,1,1,angry,2,4,disgust,2,4,neutral,2,3,neutral,2,3
528,249.079,251.479,-0.003615046,-0.07591598,0.140828,0.136987,30.95,30.95,Sess02_impro04_F019,disgust,2.1,3,disgust,2,3,disgust,3,3,neutral,2,3,disgust,2,3,angry,2,4,disgust,1,1,neutral,2,3,disgust,2,4,neutral,3,3,neutral,2,3
529,251.479,268.369,-0.07591598,0,0.136987,0.133146,30.95,30.93,Sess02_impro04_M019,angry,2,3.1,angry,1,2,angry,2,4,neutral,3,3,disgust,2,3,angry,2,4,disgust,1,1,neutral,2,3,disgust,2,4,angry,3,4,angry,2,3
530,268.369,272.061,0,-0.06868588,0.133146,0.136987,30.93,30.97,Sess02_impro04_F020,angry,2,3,angry,1,2,angry,2,4,neutral,3,3,disgust,2,3,angry,2,4,angry,1,1,neutral,2,3,disgust,2,4,angry,3,3,angry,2,3
531,272.061,283.964,-0.06868588,-0.1699072,0.136987,0.140828,30.97,30.99,Sess02_impro04_M020,angry,1.7,3.2,angry,1,3,angry,3,4,angry,3,3,angry,1,3,disgust,1,4,angry,1,1,disgust,2,3,disgust,2,4,angry,2,4,angry,1,3
532,283.964,285.947,-0.1699072,-0.2675134,0.140828,0.15107,30.99,30.99,Sess02_impro04_F021,neutral;disgust,1.9,2.9,disgust,1,2,angry,3,3,neutral,3,3,disgust,1,3,disgust,1,4,angry,1,1,neutral,2,3,disgust,2,4,neutral,3,3,neutral,2,3
533,285.947,286.844,-0.2675134,-0.007230093,0.15107,0.149789,30.99,30.97,Sess02_impro04_M021,disgust,1.9,3.4,disgust,1,4,angry,3,5,neutral,3,3,disgust,1,3,disgust,1,4,angry,1,1,neutral,2,3,disgust,2,4,angry,3,4,neutral,2,3
534,286.844,309.042,-0.007230093,-0.003615046,0.149789,0.15235,30.97,30.99,Sess02_impro04_F022,neutral;disgust,2,3,disgust,1,3,neutral,3,3,neutral,3,3,disgust,1,3,disgust,2,4,angry,1,1,disgust,2,3,angry,2,4,neutral,3,3,neutral,2,3
535,309.042,314.3,-0.003615046,0.01446019,0.15235,0.149789,30.99,30.99,Sess02_impro04_F023,neutral,2.1,3,disgust,1,3,neutral,3,3,neutral,3,3,disgust,1,3,angry,2,4,disgust,1,1,neutral,3,3,disgust,2,4,neutral,3,3,neutral,2,3
